interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,annotation,version
EDA_EDAR,EDA,EDA,EDAR,,,,,Secreted Signaling,CellChatDB v1
EDA_EDA2R,EDA,EDA,EDA2R,,,,,Secreted Signaling,CellChatDB v1
NGF_NGFR,NGF,NGF,NGFR,,,,,Secreted Signaling,CellChatDB v1
KLK3_NGFR,NGF,KLK3,NGFR,,,,,Secreted Signaling,CellChatDB v1
TNFSF11_TNFRSF11A,RANKL,TNFSF11,TNFRSF11A,,,,,Secreted Signaling,CellChatDB v1
TNFSF11_TNFRSF11B,RANKL,TNFSF11,TNFRSF11B,,,,,Secreted Signaling,CellChatDB v1
TNFSF12_TNFRSF12A,TWEAK,TNFSF12,TNFRSF12A,,,,,Secreted Signaling,CellChatDB v1
CD70_CD27,CD70,CD70,CD27,,,,,Secreted Signaling,CellChatDB v1
TNFSF8_TNFRSF8,CD30,TNFSF8,TNFRSF8,,,,,Secreted Signaling,CellChatDB v1
TNFSF9_TNFRSF9,CD137,TNFSF9,TNFRSF9,,,,,Secreted Signaling,CellChatDB v1
TNFSF4_TNFRSF4,OX40,TNFSF4,TNFRSF4,,,,,Secreted Signaling,CellChatDB v1
TNFSF18_TNFRSF18,GITRL,TNFSF18,TNFRSF18,,,,,Secreted Signaling,CellChatDB v1
TNFSF13_TNFRSF17,APRIL,TNFSF13,TNFRSF17,,,,,Secreted Signaling,CellChatDB v1
TNFSF13_TNFRSF13B,APRIL,TNFSF13,TNFRSF13B,,,,,Secreted Signaling,CellChatDB v1
TNFSF13B_TNFRSF17,BAFF,TNFSF13B,TNFRSF17,,,,,Secreted Signaling,CellChatDB v1
TNFSF13B_TNFRSF13B,BAFF,TNFSF13B,TNFRSF13B,,,,,Secreted Signaling,CellChatDB v1
TNFSF13B_TNFRSF13C,BAFF,TNFSF13B,TNFRSF13C,,,,,Secreted Signaling,CellChatDB v1
CD40LG_ITGA2B_ITGB3,CD40,CD40LG,ITGA2B;ITGB3,,,,,Secreted Signaling,CellChatDB v1
CD40LG_ITGA5_ITGB1,CD40,CD40LG,ITGA5;ITGB1,,,,,Secreted Signaling,CellChatDB v1
CD40LG_ITGAM_ITGB2,CD40,CD40LG,ITGAM;ITGB2,,,,,Secreted Signaling,CellChatDB v1
SPP1_CD44,SPP1,SPP1,CD44,,,,,Secreted Signaling,CellChatDB v1
SPP1_ITGAV_ITGB3,SPP1,SPP1,ITGAV;ITGB3,,,,,Secreted Signaling,CellChatDB v1
SPP1_ITGAV_ITGB1,SPP1,SPP1,ITGAV;ITGB1,,,,,Secreted Signaling,CellChatDB v1
SPP1_ITGAV_ITGB5,SPP1,SPP1,ITGAV;ITGB5,,,,,Secreted Signaling,CellChatDB v1
SPP1_ITGAV_ITGB6,SPP1,SPP1,ITGAV;ITGB6,,,,,Secreted Signaling,CellChatDB v1
SPP1_ITGA4_ITGB1,SPP1,SPP1,ITGA4;ITGB1,,,,,Secreted Signaling,CellChatDB v1
SPP1_ITGA9_ITGB1,SPP1,SPP1,ITGA9;ITGB1,,,,,Secreted Signaling,CellChatDB v1
SPP1_ITGA8_ITGB1,SPP1,SPP1,ITGA8;ITGB1,,,,,Secreted Signaling,CellChatDB v1
SPP1_ITGA5_ITGB1,SPP1,SPP1,ITGA5;ITGB1,,,,,Secreted Signaling,CellChatDB v1
ADIPOQ_ADIPOR1,ADIPONECTIN,ADIPOQ,ADIPOR1,,,,,Secreted Signaling,CellChatDB v1
ADIPOQ_ADIPOR2,ADIPONECTIN,ADIPOQ,ADIPOR2,,,,,Secreted Signaling,CellChatDB v1
RETN_TLR4,RESISTIN,RETN,TLR4,,,,,Secreted Signaling,CellChatDB v1
RETN_CAP1,RESISTIN,RETN,CAP1,,,,,Secreted Signaling,CellChatDB v1
NAMPT_ITGA5_ITGB1,VISFATIN,NAMPT,ITGA5;ITGB1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL1_ITGA1_ITGB1,ANGPTL,ANGPTL1,ITGA1;ITGB1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL2_ITGA5_ITGB1,ANGPTL,ANGPTL2,ITGA5;ITGB1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL2_TLR4,ANGPTL,ANGPTL2,TLR4,,,,,Secreted Signaling,CellChatDB v1
ANGPTL2_PIRB,ANGPTL,ANGPTL2,LILRB3,,,,,Secreted Signaling,CellChatDB v1
ANGPTL1_PIRB,ANGPTL,ANGPTL1,LILRB3,,,,,Secreted Signaling,CellChatDB v1
ANGPTL7_PIRB,ANGPTL,ANGPTL7,LILRB3,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_ITGA5_ITGB1,ANGPTL,ANGPTL4,ITGA5;ITGB1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_ITGAV_ITGB3,ANGPTL,ANGPTL4,ITGAV;ITGB3,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_CDH5,ANGPTL,ANGPTL4,CDH5,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_CDH11,ANGPTL,ANGPTL4,CDH11,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_SDC1,ANGPTL,ANGPTL4,SDC1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_SDC2,ANGPTL,ANGPTL4,SDC2,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_SDC3,ANGPTL,ANGPTL4,SDC3,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_SDC4,ANGPTL,ANGPTL4,SDC4,,,,,Secreted Signaling,CellChatDB v1
ANGPTL3_ITGAV_ITGB3,ANGPTL,ANGPTL3,ITGAV;ITGB3,,,,,Secreted Signaling,CellChatDB v1
ANGPT1_TEK,ANGPT,ANGPT1,TEK,,,,TIE1,Secreted Signaling,CellChatDB v1
ANGPT2_TEK,ANGPT,ANGPT2,TEK,,,,TIE1,Secreted Signaling,CellChatDB v1
ANGPT2_ITGA5_ITGB1,ANGPT,ANGPT2,ITGA5;ITGB1,,,,PTPRB,Secreted Signaling,CellChatDB v1
MDK_SDC1,MK,MDK,SDC1,,,,,Secreted Signaling,CellChatDB v1
MDK_SDC2,MK,MDK,SDC2,,,,,Secreted Signaling,CellChatDB v1
MDK_SDC4,MK,MDK,SDC4,,,,,Secreted Signaling,CellChatDB v1
MDK_PTPRZ1,MK,MDK,PTPRZ1,,,,,Secreted Signaling,CellChatDB v1
MDK_ITGA4_ITGB1,MK,MDK,ITGA4;ITGB1,,,,,Secreted Signaling,CellChatDB v1
MDK_ITGA6_ITGB1,MK,MDK,ITGA6;ITGB1,,,,,Secreted Signaling,CellChatDB v1
MDK_LRP1,MK,MDK,LRP1,,,,,Secreted Signaling,CellChatDB v1
MDK_NCL,MK,MDK,NCL,,,,,Secreted Signaling,CellChatDB v1
MDK_ALK,MK,MDK,ALK,,,,,Secreted Signaling,CellChatDB v1
PTN_PTPRZ1,PTN,PTN,PTPRZ1,,,,,Secreted Signaling,CellChatDB v1
PTN_SDC1,PTN,PTN,SDC1,,,,,Secreted Signaling,CellChatDB v1
PTN_SDC2,PTN,PTN,SDC2,,,,,Secreted Signaling,CellChatDB v1
PTN_SDC3,PTN,PTN,SDC3,,,,,Secreted Signaling,CellChatDB v1
PTN_SDC4,PTN,PTN,SDC4,,,,,Secreted Signaling,CellChatDB v1
PTN_ITGAV_ITGB3,PTN,PTN,ITGAV;ITGB3,,,,,Secreted Signaling,CellChatDB v1
PTN_NCL,PTN,PTN,NCL,,,,,Secreted Signaling,CellChatDB v1
PTN_ALK,PTN,PTN,ALK,,,,,Secreted Signaling,CellChatDB v1
POSTN_ITGAV_ITGB3,PERIOSTIN,POSTN,ITGAV;ITGB3,,,,,Secreted Signaling,CellChatDB v1
POSTN_ITGAV_ITGB5,PERIOSTIN,POSTN,ITGAV;ITGB5,,,,,Secreted Signaling,CellChatDB v1
AGT_AGTR1B,AGT,AGT,AGTR1,,,,,Secreted Signaling,CellChatDB v1
GRP_GRPR,GPR,GRP,GRPR,,,,,Secreted Signaling,CellChatDB v1
NMB_NMBR,GPR,NMB,NMBR,,,,,Secreted Signaling,CellChatDB v1
KNG1_BDKRB1,BRADYKININ,KNG1,BDKRB1,,,,,Secreted Signaling,CellChatDB v1
KNG1_BDKRB2,BRADYKININ,KNG1,BDKRB2,,,,,Secreted Signaling,CellChatDB v1
C3_C3AR1,COMPLEMENT,C3,C3AR1,,,,,Secreted Signaling,CellChatDB v1
C3_CR2,COMPLEMENT,C3,CR2,,,,,Secreted Signaling,CellChatDB v1
C3_ITGAM_ITGB2,COMPLEMENT,C3,ITGAM;ITGB2,,,,,Secreted Signaling,CellChatDB v1
C3_ITGAX_ITGB2,COMPLEMENT,C3,ITGAX;ITGB2,,,,,Secreted Signaling,CellChatDB v1
C4A_C3AR1,COMPLEMENT,C4A,C3AR1,,,,,Secreted Signaling,CellChatDB v1
C4A_CR2,COMPLEMENT,C4A,CR2,,,,,Secreted Signaling,CellChatDB v1
HC_C5AR1,COMPLEMENT,C5,C5AR1,,,,,Secreted Signaling,CellChatDB v1
CCK_CCKAR,CCK,CCK,CCKAR,,,,,Secreted Signaling,CellChatDB v1
CCK_CCKBR,CCK,CCK,CCKBR,,,,,Secreted Signaling,CellChatDB v1
EDN1_EDNRA,EDN,EDN1,EDNRA,,,,,Secreted Signaling,CellChatDB v1
EDN2_EDNRA,EDN,EDN2,EDNRA,,,,,Secreted Signaling,CellChatDB v1
EDN3_EDNRA,EDN,EDN3,EDNRA,,,,,Secreted Signaling,CellChatDB v1
EDN1_EDNRB,EDN,EDN1,EDNRB,,,,,Secreted Signaling,CellChatDB v1
EDN2_EDNRB,EDN,EDN2,EDNRB,,,,,Secreted Signaling,CellChatDB v1
EDN3_EDNRB,EDN,EDN3,EDNRB,,,,,Secreted Signaling,CellChatDB v1
GAL_GALR1,GALANIN,GAL,GALR1,,,,,Secreted Signaling,CellChatDB v1
GAL_GALR2,GALANIN,GAL,GALR2,,,,,Secreted Signaling,CellChatDB v1
GAL_GALR3,GALANIN,GAL,GALR3,,,,,Secreted Signaling,CellChatDB v1
GALP_GALR1,GALANIN,GALP,GALR1,,,,,Secreted Signaling,CellChatDB v1
GALP_GALR2,GALANIN,GALP,GALR2,,,,,Secreted Signaling,CellChatDB v1
GHRL_GHSR,GHRELIN,GHRL,GHSR,,LEAP2,,,Secreted Signaling,CellChatDB v1
KISS1_KISS1R,KISS1,KISS1,KISS1R,,,,,Secreted Signaling,CellChatDB v1
POMC_MC1R,MELANOCORTIN,POMC,MC1R,,,,,Secreted Signaling,CellChatDB v1
POMC_MC2R,MELANOCORTIN,POMC,MC2R,,,,,Secreted Signaling,CellChatDB v1
POMC_MC3R,MELANOCORTIN,POMC,MC3R,,AGRP,,,Secreted Signaling,CellChatDB v1
POMC_MC4R,MELANOCORTIN,POMC,MC4R,,AGRP,,,Secreted Signaling,CellChatDB v1
POMC_MC5R,MELANOCORTIN,POMC,MC5R,,,,,Secreted Signaling,CellChatDB v1
NMU_NMUR1,NMU,NMU,NMUR1,,,,,Secreted Signaling,CellChatDB v1
NMU_NMUR2,NMU,NMU,NMUR2,,,,,Secreted Signaling,CellChatDB v1
NMS_NMUR1,NMU,NMS,NMUR1,,,,,Secreted Signaling,CellChatDB v1
NMS_NMUR2,NMU,NMS,NMUR2,,,,,Secreted Signaling,CellChatDB v1
NPFF_NPFFR1,NPFF,NPFF,NPFFR1,,,,,Secreted Signaling,CellChatDB v1
NPFF_NPFFR2,NPFF,NPFF,NPFFR2,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY1R,NPY,NPY,NPY1R,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY2R,NPY,NPY,NPY2R,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY4R,NPY,NPY,NPY4R,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY5R,NPY,NPY,NPY5R,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY6R,NPY,NPY,NPY6R,,,,,Secreted Signaling,CellChatDB v1
NPY_GPR83,NPY,NPY,GPR83,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY1R,NPY,PPY,NPY1R,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY2R,NPY,PPY,NPY2R,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY4R,NPY,PPY,NPY4R,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY5R,NPY,PPY,NPY5R,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY6R,NPY,PPY,NPY6R,,,,,Secreted Signaling,CellChatDB v1
PPY_GPR83,NPY,PPY,GPR83,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY1R,NPY,PYY,NPY1R,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY2R,NPY,PYY,NPY2R,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY4R,NPY,PYY,NPY4R,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY5R,NPY,PYY,NPY5R,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY6R,NPY,PYY,NPY6R,,,,,Secreted Signaling,CellChatDB v1
PYY_GPR83,NPY,PYY,GPR83,,,,,Secreted Signaling,CellChatDB v1
NPB_NPBWR1,NPW-B,NPB,NPBWR1,,,,,Secreted Signaling,CellChatDB v1
NPW_NPBWR1,NPW-B,NPW,NPBWR1,,,,,Secreted Signaling,CellChatDB v1
NTS_NTSR1,NTS,NTS,NTSR1,,,,,Secreted Signaling,CellChatDB v1
NTS_NTSR2,NTS,NTS,NTSR2,,,,,Secreted Signaling,CellChatDB v1
PDYN_OPRD1,OPIOID,PDYN,OPRD1,,,,,Secreted Signaling,CellChatDB v1
PDYN_OPRK1,OPIOID,PDYN,OPRK1,,,,,Secreted Signaling,CellChatDB v1
PDYN_OPRL1,OPIOID,PDYN,OPRL1,,,,,Secreted Signaling,CellChatDB v1
PDYN_OPRM1,OPIOID,PDYN,OPRM1,,,,,Secreted Signaling,CellChatDB v1
PENK_OPRD1,OPIOID,PENK,OPRD1,,,,,Secreted Signaling,CellChatDB v1
PENK_OPRK1,OPIOID,PENK,OPRK1,,,,,Secreted Signaling,CellChatDB v1
PENK_OPRL1,OPIOID,PENK,OPRL1,,,,,Secreted Signaling,CellChatDB v1
PENK_OPRM1,OPIOID,PENK,OPRM1,,,,,Secreted Signaling,CellChatDB v1
POMC_OPRD1,OPIOID,POMC,OPRD1,,,,,Secreted Signaling,CellChatDB v1
POMC_OPRK1,OPIOID,POMC,OPRK1,,,,,Secreted Signaling,CellChatDB v1
POMC_OPRL1,OPIOID,POMC,OPRL1,,,,,Secreted Signaling,CellChatDB v1
POMC_OPRM1,OPIOID,POMC,OPRM1,,,,,Secreted Signaling,CellChatDB v1
HCRT_HCRTR1,HCRT,HCRT,HCRTR1,,,,,Secreted Signaling,CellChatDB v1
HCRT_HCRTR2,HCRT,HCRT,HCRTR2,,,,,Secreted Signaling,CellChatDB v1
OXT_OXTR,OXT,OXT,OXTR,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR1,SOMATOSTATIN,SST,SSTR1,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR2,SOMATOSTATIN,SST,SSTR2,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR3,SOMATOSTATIN,SST,SSTR3,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR4,SOMATOSTATIN,SST,SSTR4,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR5,SOMATOSTATIN,SST,SSTR5,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR1,SOMATOSTATIN,CORT,SSTR1,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR2,SOMATOSTATIN,CORT,SSTR2,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR3,SOMATOSTATIN,CORT,SSTR3,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR4,SOMATOSTATIN,CORT,SSTR4,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR5,SOMATOSTATIN,CORT,SSTR5,,,,,Secreted Signaling,CellChatDB v1
TAC1_TACR1,TAC,TAC1,TACR1,,,,,Secreted Signaling,CellChatDB v1
TAC4_TACR1,TAC,TAC4,TACR1,,,,,Secreted Signaling,CellChatDB v1
TAC1_TACR2,TAC,TAC1,TACR2,,,,,Secreted Signaling,CellChatDB v1
TAC2_TACR3,TAC,TAC3,TACR3,,,,,Secreted Signaling,CellChatDB v1
UTS2_UTS2R,UTS2,UTS2,UTS2R,,,,,Secreted Signaling,CellChatDB v1
AVP_AVPR2,AVP,AVP,AVPR2,,,,,Secreted Signaling,CellChatDB v1
AVP_AVPR1A,AVP,AVP,AVPR1A,,,,,Secreted Signaling,CellChatDB v1
AVP_AVPR1B,AVP,AVP,AVPR1B,,,,,Secreted Signaling,CellChatDB v1
PRLH_PRLHR,PRLH,PRLH,PRLHR,,,,,Secreted Signaling,CellChatDB v1
PRSS3_F2R,PARs,PRSS3,F2R,,,,,Secreted Signaling,CellChatDB v1
CTSG_F2R,PARs,CTSG,F2R,,,,,Secreted Signaling,CellChatDB v1
F2_F2R,PARs,F2,F2R,,,,,Secreted Signaling,CellChatDB v1
PLG_F2R,PARs,PLG,F2R,,,,,Secreted Signaling,CellChatDB v1
GZMA_F2R,PARs,GZMA,F2R,,,,,Secreted Signaling,CellChatDB v1
PRSS2_F2R,PARs,PRSS2,F2R,,,,,Secreted Signaling,CellChatDB v1
PRSS1_F2R,PARs,PRSS1,F2R,,,,,Secreted Signaling,CellChatDB v1
PRSS3_F2RL1,PARs,PRSS3,F2RL1,,,,,Secreted Signaling,CellChatDB v1
CTSG_F2RL1,PARs,CTSG,F2RL1,,,,,Secreted Signaling,CellChatDB v1
F2_F2RL1,PARs,F2,F2RL1,,,,,Secreted Signaling,CellChatDB v1
PLG_F2RL1,PARs,PLG,F2RL1,,,,,Secreted Signaling,CellChatDB v1
GZMA_F2RL1,PARs,GZMA,F2RL1,,,,,Secreted Signaling,CellChatDB v1
PRSS2_F2RL1,PARs,PRSS2,F2RL1,,,,,Secreted Signaling,CellChatDB v1
PRSS1_F2RL1,PARs,PRSS1,F2RL1,,,,,Secreted Signaling,CellChatDB v1
PRSS3_F2RL2,PARs,PRSS3,F2RL2,,,,,Secreted Signaling,CellChatDB v1
CTSG_F2RL2,PARs,CTSG,F2RL2,,,,,Secreted Signaling,CellChatDB v1
F2_F2RL2,PARs,F2,F2RL2,,,,,Secreted Signaling,CellChatDB v1
PLG_F2RL2,PARs,PLG,F2RL2,,,,,Secreted Signaling,CellChatDB v1
GZMA_F2RL2,PARs,GZMA,F2RL2,,,,,Secreted Signaling,CellChatDB v1
PRSS2_F2RL2,PARs,PRSS2,F2RL2,,,,,Secreted Signaling,CellChatDB v1
PRSS1_F2RL2,PARs,PRSS1,F2RL2,,,,,Secreted Signaling,CellChatDB v1
PRSS3_F2RL3,PARs,PRSS3,F2RL3,,,,,Secreted Signaling,CellChatDB v1
CTSG_F2RL3,PARs,CTSG,F2RL3,,,,,Secreted Signaling,CellChatDB v1
F2_F2RL3,PARs,F2,F2RL3,,,,,Secreted Signaling,CellChatDB v1
GZMA_F2RL3,PARs,GZMA,F2RL3,,,,,Secreted Signaling,CellChatDB v1
PLG_F2RL3,PARs,PLG,F2RL3,,,,,Secreted Signaling,CellChatDB v1
PRSS2_F2RL3,PARs,PRSS2,F2RL3,,,,,Secreted Signaling,CellChatDB v1
PRSS1_F2RL3,PARs,PRSS1,F2RL3,,,,,Secreted Signaling,CellChatDB v1
PRSS3_PARD3,PARs,PRSS3,PARD3,,,,,Secreted Signaling,CellChatDB v1
CTSG_PARD3,PARs,CTSG,PARD3,,,,,Secreted Signaling,CellChatDB v1
F2_PARD3,PARs,F2,PARD3,,,,,Secreted Signaling,CellChatDB v1
GZMA_PARD3,PARs,GZMA,PARD3,,,,,Secreted Signaling,CellChatDB v1
PLG_PARD3,PARs,PLG,PARD3,,,,,Secreted Signaling,CellChatDB v1
PRSS2_PARD3,PARs,PRSS2,PARD3,,,,,Secreted Signaling,CellChatDB v1
PRSS1_PARD3,PARs,PRSS1,PARD3,,,,,Secreted Signaling,CellChatDB v1
PMCH_MCHR1,PMCH,PMCH,MCHR1,,,,,Secreted Signaling,CellChatDB v1
PROK1_PROKR2,PROK,PROK1,PROKR2,,,,,Secreted Signaling,CellChatDB v1
PROK1_PROKR1,PROK,PROK1,PROKR1,,,,,Secreted Signaling,CellChatDB v1
PROK2_PROKR1,PROK,PROK2,PROKR1,,,,,Secreted Signaling,CellChatDB v1
PROK2_PROKR2,PROK,PROK2,PROKR2,,,,,Secreted Signaling,CellChatDB v1
ADCYAP1_ADCYAP1R1,PACAP,ADCYAP1,ADCYAP1R1,,,,,Secreted Signaling,CellChatDB v1
VIP_VIPR1,VIP,VIP,VIPR1,,,,,Secreted Signaling,CellChatDB v1
VIP_VIPR2,VIP,VIP,VIPR2,,,,,Secreted Signaling,CellChatDB v1
NPPA_NPR1,NPR1,NPPA,NPR1,,,,,Secreted Signaling,CellChatDB v1
NPPB_NPR1,NPR1,NPPB,NPR1,,,,,Secreted Signaling,CellChatDB v1
NPPC_NPR2,NPR2,NPPC,NPR2,,,,,Secreted Signaling,CellChatDB v1
KITL_KIT,KIT,KITLG,KIT,,,,,Secreted Signaling,CellChatDB v1
GCG_GIPR,GIPR,GCG,GIPR,,,,,Secreted Signaling,CellChatDB v1
GIP_GIPR,GIPR,GIP,GIPR,,,,,Secreted Signaling,CellChatDB v1
FSHB_FSHR,FSH,FSHB,FSHR,,,,,Secreted Signaling,CellChatDB v1
CGA_FSHR,FSH,CGA,FSHR,,,,,Secreted Signaling,CellChatDB v1
LHB_LHCGR,LHB,LHB,LHCGR,,,,,Secreted Signaling,CellChatDB v1
CGA_LHCGR,LHB,CGA,LHCGR,,,,,Secreted Signaling,CellChatDB v1
TSHB_TSHR,TSH,TSHB,TSHR,,,,,Secreted Signaling,CellChatDB v1
CGA_TSHR,TSH,CGA,TSHR,,,,,Secreted Signaling,CellChatDB v1
BDNF_NTRK2,NT,BDNF,NTRK2,,,NGFR,,Secreted Signaling,CellChatDB v1
NGF_NTRK1,NT,NGF,NTRK1,,,NGFR,,Secreted Signaling,CellChatDB v1
FLT3L_FLT3,FLT3,FLT3LG,FLT3,,,,,Secreted Signaling,CellChatDB v1
HGF_MET,HGF,HGF,MET,,,,,Secreted Signaling,CellChatDB v1
KLK3_NTRK1,NT,KLK3,NTRK1,,,NGFR,,Secreted Signaling,CellChatDB v1
NTF3_NTRK1,NT,NTF3,NTRK1,,,NGFR,,Secreted Signaling,CellChatDB v1
NTF3_NTRK2,NT,NTF3,NTRK2,,,NGFR,,Secreted Signaling,CellChatDB v1
NTF3_NTRK3,NT,NTF3,NTRK3,,,NGFR,,Secreted Signaling,CellChatDB v1
NTF5_NTRK2,NT,NTF4,NTRK2,,,NGFR,,Secreted Signaling,CellChatDB v1
SEMA3A_NRP1_PLXNA1,SEMA3,SEMA3A,NRP1;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3A_NRP1_PLXNA2,SEMA3,SEMA3A,NRP1;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3A_NRP1_PLXNA3,SEMA3,SEMA3A,NRP1;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3A_NRP1_PLXNA4,SEMA3,SEMA3A,NRP1;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP1_PLXNA1,SEMA3,SEMA3B,NRP1;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP1_PLXNA2,SEMA3,SEMA3B,NRP1;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP1_PLXNA3,SEMA3,SEMA3B,NRP1;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP1_PLXNA4,SEMA3,SEMA3B,NRP1;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_PLXNA1,SEMA3,SEMA3C,NRP1;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_PLXNA2,SEMA3,SEMA3C,NRP1;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_PLXNA3,SEMA3,SEMA3C,NRP1;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_PLXNA4,SEMA3,SEMA3C,NRP1;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP1_PLXNA1,SEMA3,SEMA3D,NRP1;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP1_PLXNA2,SEMA3,SEMA3D,NRP1;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP1_PLXNA3,SEMA3,SEMA3D,NRP1;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP1_PLXNA4,SEMA3,SEMA3D,NRP1;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP2_PLXNA1,SEMA3,SEMA3B,NRP2;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP2_PLXNA2,SEMA3,SEMA3B,NRP2;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP2_PLXNA3,SEMA3,SEMA3B,NRP2;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP2_PLXNA4,SEMA3,SEMA3B,NRP2;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP2_PLXNA1,SEMA3,SEMA3C,NRP2;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP2_PLXNA2,SEMA3,SEMA3C,NRP2;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP2_PLXNA3,SEMA3,SEMA3C,NRP2;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP2_PLXNA4,SEMA3,SEMA3C,NRP2;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP2_PLXNA1,SEMA3,SEMA3D,NRP2;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP2_PLXNA2,SEMA3,SEMA3D,NRP2;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP2_PLXNA3,SEMA3,SEMA3D,NRP2;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP2_PLXNA4,SEMA3,SEMA3D,NRP2;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3F_NRP2_PLXNA1,SEMA3,SEMA3F,NRP2;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3F_NRP2_PLXNA2,SEMA3,SEMA3F,NRP2;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3F_NRP2_PLXNA3,SEMA3,SEMA3F,NRP2;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3F_NRP2_PLXNA4,SEMA3,SEMA3F,NRP2;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3G_NRP2_PLXNA1,SEMA3,SEMA3G,NRP2;PLXNA1,,,,,Secreted Signaling,CellChatDB v1
SEMA3G_NRP2_PLXNA2,SEMA3,SEMA3G,NRP2;PLXNA2,,,,,Secreted Signaling,CellChatDB v1
SEMA3G_NRP2_PLXNA3,SEMA3,SEMA3G,NRP2;PLXNA3,,,,,Secreted Signaling,CellChatDB v1
SEMA3G_NRP2_PLXNA4,SEMA3,SEMA3G,NRP2;PLXNA4,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_NRP2,SEMA3,SEMA3C,NRP1;NRP2;PLXND1,,,,,Secreted Signaling,CellChatDB v1
